1.57567	-1.49981	3
-0.565311	-8.16864	2
10.3891	2.13512	1
-0.0315366	-8.21888	2
1.86796	-2.96447	3
7.19656	0.793745	1
2.00797	-1.62803	3
9.10141	-1.59429	1
9.18142	-6.48471	1
0.24978	-3.11356	3
0.600632	-1.59828	3
8.25726	-1.31653	1
1.60778	-2.6314	3
7.55024	3.17582	1
8.14169	-3.76076	1
6.47467	-1.68923	1
0.570539	-1.85207	3
7.20748	-3.67993	1
2.5983	-3.82074	3
6.35606	-4.79694	1
6.00952	0.779082	1
6.85735	0.0607903	1
8.80164	0.217603	1
-4.72903	-8.47944	2
-1.23786	6.78956	4
7.15378	3.72572	1
8.4733	-2.40133	1
2.14709	-3.35173	3
7.06025	-4.17356	1
1.48314	-2.33727	3
5.90921	-2.06383	1
0.721932	-2.6978	3
1.44833	-3.30456	3
1.42528	-2.59484	3
6.929	-6.73162	1
1.77389	-2.46838	3
2.28277	-2.63493	3
7.16634	-4.19144	1
1.76364	-2.59135	3
8.72444	-0.488243	1
2.21016	-2.37535	3
1.88024	-2.30936	3
0.616498	-2.28118	3
8.30446	-0.265564	1
8.22174	-1.30255	1
9.37767	-3.18307	1
1.45434	-3.27428	3
1.61973	-2.5731	3
1.75914	-2.91974	3
0.990025	-2.55084	3
-1.41021	-10.3718	2
7.32343	-1.72677	1
9.56531	0.191191	1
1.10266	-2.68404	3
0.826088	-2.03768	3
7.91054	-1.08779	1
7.568	-1.5908	1
8.56338	-2.94232	1
0.533205	-2.04337	3
8.08902	-2.21061	1
2.00509	-2.00591	3
7.464	-6.67881	1
2.54843	-2.87346	3
5.66555	1.82633	1
10.6456	-1.70854	1
8.22527	0.905327	1
-5.98952	3.23207	4
-4.25222	3.5346	4
1.47658	-2.47384	3
1.76787	-2.13999	3
1.14377	-2.34806	3
-3.33126	-9.32081	2
-0.622194	-8.11598	2
-4.56679	6.71054	4
0.466602	-2.24265	3
2.31122	-2.47512	3
8.53476	2.97269	1
6.2777	0.721938	1
9.6138	-0.536364	1
7.39026	1.22465	1
8.01686	-2.26484	1
7.81919	1.35419	1
1.35483	-2.57757	3
-13.8096	2.47418	4
2.13859	-1.78115	3
1.46517	-3.28624	3
0.666637	-3.04293	3
-10.4292	5.51328	4
5.56684	-4.95138	1
1.55037	-2.64698	3
1.6475	-2.26437	3
9.25388	-0.598261	1
6.49574	3.20202	1
7.79176	1.31706	1
6.09117	-0.206448	1
0.241627	-2.72437	3
0.658072	-2.21627	3
-3.0901	3.64022	4
-3.80796	3.72751	4
7.018	-0.437251	1
10.6104	-1.65432	1
1.31513	-2.14932	3
-3.60597	4.22049	4
6.46345	-2.17743	1
-6.23629	5.29508	4
1.37002	-2.51256	3
9.8528	1.39256	1
-2.06188	-9.29259	2
0.973766	-9.34011	2
7.31354	-1.04289	1
1.19987	-1.87688	3
0.337178	-2.61126	3
5.03	-0.346601	1
1.09193	-1.52152	3
5.1105	0.269883	1
0.89545	-2.06445	3
8.10476	-1.83541	1
6.76457	-0.640593	1
9.94383	-6.27115	1
-13.5318	6.37833	4
10.8446	-2.63375	1
2.17622	-1.82413	3
0.917748	-2.21518	3
7.55688	-0.228735	1
1.51103	-2.66659	3
9.11998	-4.71496	1
8.55303	-4.08889	1
2.419	-3.07209	3
8.32337	4.08369	1
0.90716	-2.93327	3
6.87607	3.66085	1
6.38176	1.54411	1
1.48793	-2.34887	3
2.24538	-3.18483	3
11.4203	1.35158	1
8.19611	-3.32524	1
0.847288	-2.60519	3
-18.8363	5.43552	4
10.6987	-1.83115	1
-3.615	-9.04501	2
-1.52932	-9.23123	2
1.61761	-3.28098	3
6.47432	2.37067	1
8.28997	0.706405	1
8.26775	-6.29172	1
6.43023	-0.542349	1
8.07383	1.14914	1
9.21912	0.197608	1
2.84829	-3.0429	3
9.33799	-3.68041	1
1.27651	-2.3812	3
9.63101	0.19171	1
8.8326	2.07759	1
7.1264	-3.25949	1
7.00268	-1.89191	1
6.41871	-0.0358384	1
8.30825	2.60605	1
2.17294	-3.31027	3
-2.50142	-9.61158	2
0.831735	-2.65024	3
1.61604	-2.30327	3
2.28644	-2.66541	3
9.01732	-2.74259	1
8.60059	-4.75267	1
7.79333	1.11653	1
6.99362	-5.32711	1
9.21533	-0.21478	1
8.65172	-2.78889	1
2.76682	-3.42348	3
